id_venda;operador;valor_total;forma_pagamento;data_venda
18640;Caixa Simulador;26,00;PIX;29/05/2026 07:58
13804;Caixa Simulador;24,50;CRÉDITO;29/05/2026 07:54
24387;Caixa Simulador;49,50;CRÉDITO;29/05/2026 07:46
29308;Caixa Simulador;51,00;CRÉDITO;29/05/2026 07:33
25627;Caixa Simulador;36,00;CRÉDITO;29/05/2026 07:21
6459;Caixa Simulador;107,00;DÉBITO;29/05/2026 07:04
35273;Caixa Simulador;119,50;DINHEIRO;29/05/2026 06:45
4049;Caixa Simulador;20,00;PIX;29/05/2026 06:24
3481;Caixa Simulador;15,00;CRÉDITO;29/05/2026 06:18
11409;Caixa Simulador;91,50;CRÉDITO;29/05/2026 04:02
4180;Caixa Simulador;104,00;PIX;29/05/2026 03:39
8131;Caixa Simulador;11,00;DINHEIRO;29/05/2026 01:07
15268;Caixa Simulador;1,50;CRÉDITO;29/05/2026 00:10
29186;Caixa Simulador;1,50;PIX;28/05/2026 23:04
20900;Caixa Simulador;5,00;PIX;28/05/2026 22:12
35329;Caixa Simulador;20,00;DINHEIRO;28/05/2026 21:40
17937;Caixa Simulador;16,00;PIX;28/05/2026 21:27
30123;Caixa Simulador;20,00;PIX;28/05/2026 20:30
36639;Caixa Simulador;44,00;DÉBITO;28/05/2026 19:46
17749;Caixa Simulador;97,00;DINHEIRO;28/05/2026 18:51
13985;Caixa Simulador;27,00;PIX;28/05/2026 18:46
25041;Caixa Simulador;30,00;DINHEIRO;28/05/2026 18:25
21971;Caixa Simulador;51,00;DÉBITO;28/05/2026 18:16
30588;Caixa Simulador;108,00;DINHEIRO;28/05/2026 17:53
37505;Caixa Simulador;21,00;PIX;28/05/2026 17:50
17195;Caixa Simulador;99,00;DÉBITO;28/05/2026 17:48
21085;Caixa Simulador;49,00;CRÉDITO;28/05/2026 17:45
9264;Caixa Simulador;132,00;DÉBITO;28/05/2026 17:26
18612;Caixa Simulador;135,00;DINHEIRO;28/05/2026 17:25
16577;Caixa Simulador;73,00;CRÉDITO;28/05/2026 16:58
8894;Caixa Simulador;114,00;DÉBITO;28/05/2026 16:49
27225;Caixa Simulador;95,50;CRÉDITO;28/05/2026 16:39
38698;Caixa Simulador;99,00;DINHEIRO;28/05/2026 16:26
19182;Caixa Simulador;24,00;PIX;28/05/2026 16:10
34747;Caixa Simulador;20,00;PIX;28/05/2026 14:32
36503;Caixa Simulador;24,00;DINHEIRO;28/05/2026 12:52
7293;Caixa Simulador;24,00;DÉBITO;28/05/2026 12:51
30310;Caixa Simulador;18,00;PIX;28/05/2026 10:50
23145;Caixa Simulador;59,00;DINHEIRO;28/05/2026 09:50
4542;Caixa Simulador;84,00;DINHEIRO;28/05/2026 08:54
9619;Caixa Simulador;36,00;CRÉDITO;28/05/2026 08:47
20928;Caixa Simulador;106,50;DINHEIRO;28/05/2026 08:24
29608;Caixa Simulador;6,00;DINHEIRO;28/05/2026 08:21
28868;Caixa Simulador;30,00;PIX;28/05/2026 08:14
11016;Caixa Simulador;38,00;PIX;28/05/2026 07:52
526;Caixa Simulador;22,50;DINHEIRO;28/05/2026 07:33
22088;Caixa Simulador;52,00;CRÉDITO;28/05/2026 07:30
33084;Caixa Simulador;47,50;DINHEIRO;28/05/2026 07:23
4975;Caixa Simulador;62,50;DÉBITO;28/05/2026 07:07
5999;Caixa Simulador;53,00;PIX;28/05/2026 06:53
13343;Caixa Simulador;25,00;PIX;28/05/2026 06:35
39749;Caixa Simulador;40,00;PIX;28/05/2026 06:23
21034;Caixa Simulador;9,50;PIX;28/05/2026 06:18
9203;Caixa Simulador;114,00;DÉBITO;28/05/2026 06:16
28431;Caixa Simulador;72,00;PIX;28/05/2026 06:15
15240;Caixa Simulador;15,00;DÉBITO;28/05/2026 04:32
27040;Caixa Simulador;128,00;CRÉDITO;28/05/2026 02:46
39746;Caixa Simulador;69,00;PIX;28/05/2026 01:52
12679;Caixa Simulador;54,00;CRÉDITO;27/05/2026 21:52
36278;Caixa Simulador;41,00;PIX;27/05/2026 20:55
28409;Caixa Simulador;30,00;DINHEIRO;27/05/2026 20:12
33724;Caixa Simulador;15,00;PIX;27/05/2026 20:09
6876;Caixa Simulador;72,00;DÉBITO;27/05/2026 19:51
5222;Caixa Simulador;66,00;DINHEIRO;27/05/2026 18:35
33925;Caixa Simulador;141,00;DINHEIRO;27/05/2026 18:15
23202;Caixa Simulador;90,00;PIX;27/05/2026 18:05
8388;Caixa Simulador;14,50;CRÉDITO;27/05/2026 18:04
27545;Caixa Simulador;28,50;DÉBITO;27/05/2026 17:44
37796;Caixa Simulador;85,50;PIX;27/05/2026 17:43
8872;Caixa Simulador;18,00;DÉBITO;27/05/2026 17:34
39202;Caixa Simulador;65,00;CRÉDITO;27/05/2026 17:32
10447;Caixa Simulador;92,50;PIX;27/05/2026 17:31
38341;Caixa Simulador;6,00;PIX;27/05/2026 17:23
29659;Caixa Simulador;90,00;PIX;27/05/2026 17:21
10936;Caixa Simulador;141,00;DINHEIRO;27/05/2026 17:21
35895;Caixa Simulador;58,00;PIX;27/05/2026 17:10
36554;Caixa Simulador;0,50;PIX;27/05/2026 17:07
3262;Caixa Simulador;8,00;DÉBITO;27/05/2026 17:03
14167;Caixa Simulador;20,00;DINHEIRO;27/05/2026 17:01
7547;Caixa Simulador;25,00;PIX;27/05/2026 17:01
20419;Caixa Simulador;6,00;PIX;27/05/2026 16:48
22553;Caixa Simulador;80,00;DINHEIRO;27/05/2026 14:58
19812;Caixa Simulador;1,50;DINHEIRO;27/05/2026 14:09
36995;Caixa Simulador;18,50;PIX;27/05/2026 13:39
7173;Caixa Simulador;28,00;DINHEIRO;27/05/2026 12:38
29010;Caixa Simulador;33,00;DINHEIRO;27/05/2026 12:13
26326;Caixa Simulador;2,50;CRÉDITO;27/05/2026 11:42
36258;Caixa Simulador;82,00;CRÉDITO;27/05/2026 11:33
2000;Caixa Simulador;115,00;CRÉDITO;27/05/2026 10:26
38188;Caixa Simulador;54,00;PIX;27/05/2026 10:01
25747;Caixa Simulador;74,00;DINHEIRO;27/05/2026 08:41
38011;Caixa Simulador;5,00;DINHEIRO;27/05/2026 08:26
1488;Caixa Simulador;67,00;DÉBITO;27/05/2026 08:09
14488;Caixa Simulador;20,00;CRÉDITO;27/05/2026 07:57
18292;Caixa Simulador;105,00;PIX;27/05/2026 07:55
24471;Caixa Simulador;78,50;DINHEIRO;27/05/2026 07:48
10647;Caixa Simulador;100,50;DÉBITO;27/05/2026 07:46
26736;Caixa Simulador;62,00;DÉBITO;27/05/2026 07:24
2973;Caixa Simulador;39,50;CRÉDITO;27/05/2026 07:15
20638;Caixa Simulador;36,00;DINHEIRO;27/05/2026 07:01
6118;Caixa Simulador;46,00;DÉBITO;27/05/2026 06:58
10653;Caixa Simulador;110,50;DÉBITO;27/05/2026 06:58
2667;Caixa Simulador;19,00;PIX;27/05/2026 06:49
11661;Caixa Simulador;10,00;DÉBITO;27/05/2026 06:23
197;Caixa Simulador;63,00;DÉBITO;27/05/2026 06:04
9080;Caixa Simulador;83,50;DÉBITO;27/05/2026 04:10
39442;Caixa Simulador;84,00;DÉBITO;27/05/2026 03:48
8069;Caixa Simulador;56,50;DINHEIRO;27/05/2026 03:14
11656;Caixa Simulador;56,00;CRÉDITO;27/05/2026 00:28
3646;Caixa Simulador;110,00;DÉBITO;27/05/2026 00:03
11150;Caixa Simulador;44,00;PIX;26/05/2026 21:34
31044;Caixa Simulador;18,00;DINHEIRO;26/05/2026 21:23
13242;Caixa Simulador;56,50;DÉBITO;26/05/2026 20:17
21719;Caixa Simulador;30,00;DINHEIRO;26/05/2026 18:38
17532;Caixa Simulador;70,00;DÉBITO;26/05/2026 18:36
1539;Caixa Simulador;35,00;DÉBITO;26/05/2026 18:35
24064;Caixa Simulador;36,00;DÉBITO;26/05/2026 18:32
38320;Caixa Simulador;66,00;PIX;26/05/2026 18:31
35960;Caixa Simulador;34,00;DINHEIRO;26/05/2026 18:03
8020;Caixa Simulador;14,00;PIX;26/05/2026 18:03
38323;Caixa Simulador;6,00;DINHEIRO;26/05/2026 17:57
26299;Caixa Simulador;37,50;DÉBITO;26/05/2026 17:56
25149;Caixa Simulador;15,00;DINHEIRO;26/05/2026 17:48
12608;Caixa Simulador;48,00;CRÉDITO;26/05/2026 17:44
10657;Caixa Simulador;64,00;CRÉDITO;26/05/2026 17:34
37700;Caixa Simulador;26,00;CRÉDITO;26/05/2026 17:30
4427;Caixa Simulador;4,00;PIX;26/05/2026 17:20
34106;Caixa Simulador;33,50;DINHEIRO;26/05/2026 17:05
21836;Caixa Simulador;16,00;DINHEIRO;26/05/2026 16:38
20966;Caixa Simulador;102,00;CRÉDITO;26/05/2026 16:34
15974;Caixa Simulador;11,00;CRÉDITO;26/05/2026 16:33
7969;Caixa Simulador;60,00;DÉBITO;26/05/2026 16:27
24241;Caixa Simulador;25,00;CRÉDITO;26/05/2026 16:25
29;Caixa Simulador;43,00;CRÉDITO;26/05/2026 14:38
2141;Caixa Simulador;40,00;PIX;26/05/2026 14:06
11773;Caixa Simulador;30,50;CRÉDITO;26/05/2026 11:11
16251;Caixa Simulador;53,50;DINHEIRO;26/05/2026 10:43
38538;Caixa Simulador;39,00;DINHEIRO;26/05/2026 10:25
3257;Caixa Simulador;91,00;PIX;26/05/2026 09:19
20234;Caixa Simulador;6,00;DINHEIRO;26/05/2026 08:43
19620;Caixa Simulador;54,00;DINHEIRO;26/05/2026 08:42
8833;Caixa Simulador;52,00;PIX;26/05/2026 08:39
34287;Caixa Simulador;24,50;DINHEIRO;26/05/2026 08:39
32293;Caixa Simulador;35,00;PIX;26/05/2026 08:25
5152;Caixa Simulador;40,00;DINHEIRO;26/05/2026 08:25
20048;Caixa Simulador;13,50;PIX;26/05/2026 08:17
8825;Caixa Simulador;27,00;CRÉDITO;26/05/2026 08:12
28887;Caixa Simulador;124,00;CRÉDITO;26/05/2026 08:05
7987;Caixa Simulador;19,00;CRÉDITO;26/05/2026 08:01
26229;Caixa Simulador;77,00;DÉBITO;26/05/2026 07:42
15549;Caixa Simulador;89,00;CRÉDITO;26/05/2026 07:31
36161;Caixa Simulador;75,00;DINHEIRO;26/05/2026 07:22
31796;Caixa Simulador;18,00;PIX;26/05/2026 07:04
9083;Caixa Simulador;28,00;PIX;26/05/2026 06:46
26024;Caixa Simulador;14,00;PIX;26/05/2026 06:40
18039;Caixa Simulador;3,00;DINHEIRO;26/05/2026 06:17
9261;Caixa Simulador;48,00;PIX;26/05/2026 06:08
37173;Caixa Simulador;72,00;PIX;26/05/2026 04:21
26819;Caixa Simulador;107,00;PIX;26/05/2026 00:35
39367;Caixa Simulador;18,50;DÉBITO;26/05/2026 00:32
24307;Caixa Simulador;78,00;PIX;26/05/2026 00:31
8277;Caixa Simulador;79,50;CRÉDITO;26/05/2026 00:17
16617;Caixa Simulador;17,00;DINHEIRO;25/05/2026 23:55
21600;Caixa Simulador;50,00;PIX;25/05/2026 22:58
2470;Caixa Simulador;74,00;CRÉDITO;25/05/2026 21:53
38431;Caixa Simulador;81,00;CRÉDITO;25/05/2026 18:48
16174;Caixa Simulador;1,00;CRÉDITO;25/05/2026 18:31
16821;Caixa Simulador;41,00;DÉBITO;25/05/2026 18:29
151;Caixa Simulador;39,00;DINHEIRO;25/05/2026 18:25
29537;Caixa Simulador;3,00;DÉBITO;25/05/2026 18:18
7701;Caixa Simulador;14,00;DÉBITO;25/05/2026 18:04
38301;Caixa Simulador;16,00;DINHEIRO;25/05/2026 17:56
25087;Caixa Simulador;28,00;DÉBITO;25/05/2026 17:52
39778;Caixa Simulador;28,00;DINHEIRO;25/05/2026 17:41
8330;Caixa Simulador;100,50;CRÉDITO;25/05/2026 17:40
24556;Caixa Simulador;91,00;PIX;25/05/2026 17:26
29417;Caixa Simulador;71,00;PIX;25/05/2026 17:11
23779;Caixa Simulador;1,50;DINHEIRO;25/05/2026 16:51
12067;Caixa Simulador;12,00;DINHEIRO;25/05/2026 16:42
24772;Caixa Simulador;65,00;CRÉDITO;25/05/2026 16:16
27440;Caixa Simulador;4,00;DINHEIRO;25/05/2026 16:06
13514;Caixa Simulador;12,00;PIX;25/05/2026 14:57
1571;Caixa Simulador;4,00;DINHEIRO;25/05/2026 14:01
37785;Caixa Simulador;12,00;CRÉDITO;25/05/2026 12:26
20446;Caixa Simulador;90,00;DÉBITO;25/05/2026 11:43
20420;Caixa Simulador;63,50;CRÉDITO;25/05/2026 11:23
16806;Caixa Simulador;52,00;PIX;25/05/2026 09:55
2999;Caixa Simulador;28,50;CRÉDITO;25/05/2026 09:17
53;Caixa Simulador;2,00;DINHEIRO;25/05/2026 08:47
25686;Caixa Simulador;57,00;DÉBITO;25/05/2026 08:40
27178;Caixa Simulador;46,00;CRÉDITO;25/05/2026 08:34
18872;Caixa Simulador;72,00;CRÉDITO;25/05/2026 08:05
13909;Caixa Simulador;12,00;PIX;25/05/2026 07:54
13811;Caixa Simulador;54,50;DÉBITO;25/05/2026 07:37
18136;Caixa Simulador;80,00;PIX;25/05/2026 06:52
15789;Caixa Simulador;54,00;PIX;25/05/2026 06:47
5117;Caixa Simulador;33,00;DINHEIRO;25/05/2026 06:42
21541;Caixa Simulador;25,00;CRÉDITO;25/05/2026 06:37
34627;Caixa Simulador;96,00;PIX;25/05/2026 06:35
30052;Caixa Simulador;34,00;DÉBITO;25/05/2026 06:27
14492;Caixa Simulador;24,00;DINHEIRO;25/05/2026 06:21
29082;Caixa Simulador;21,00;DINHEIRO;25/05/2026 06:14
35584;Caixa Simulador;40,00;DÉBITO;25/05/2026 06:07
3685;Caixa Simulador;56,00;DINHEIRO;25/05/2026 06:02
18154;Caixa Simulador;58,00;CRÉDITO;25/05/2026 02:15
28155;Caixa Simulador;52,50;DÉBITO;25/05/2026 01:40
24832;Caixa Simulador;108,00;CRÉDITO;25/05/2026 01:32
22423;Caixa Simulador;131,50;CRÉDITO;25/05/2026 01:04
25172;Caixa Simulador;48,00;CRÉDITO;25/05/2026 00:36
4446;Caixa Simulador;90,00;PIX;24/05/2026 23:18
5374;Caixa Simulador;38,00;PIX;24/05/2026 23:18
25534;Caixa Simulador;14,00;PIX;24/05/2026 23:16
28755;Caixa Simulador;40,00;CRÉDITO;24/05/2026 21:32
10424;Caixa Simulador;3,00;DINHEIRO;24/05/2026 20:56
18587;Caixa Simulador;36,00;DÉBITO;24/05/2026 19:53
1836;Caixa Simulador;35,00;PIX;24/05/2026 19:30
19919;Caixa Simulador;7,00;DINHEIRO;24/05/2026 18:58
8183;Caixa Simulador;14,50;PIX;24/05/2026 18:52
11674;Caixa Simulador;102,00;CRÉDITO;24/05/2026 18:38
1121;Caixa Simulador;47,50;CRÉDITO;24/05/2026 18:34
1208;Caixa Simulador;64,00;CRÉDITO;24/05/2026 18:31
22098;Caixa Simulador;116,00;CRÉDITO;24/05/2026 18:26
37509;Caixa Simulador;40,00;DINHEIRO;24/05/2026 18:17
6800;Caixa Simulador;25,00;CRÉDITO;24/05/2026 18:17
13238;Caixa Simulador;14,00;PIX;24/05/2026 18:13
30501;Caixa Simulador;66,00;DINHEIRO;24/05/2026 17:50
17671;Caixa Simulador;21,00;PIX;24/05/2026 17:45
20917;Caixa Simulador;2,00;DINHEIRO;24/05/2026 17:43
12724;Caixa Simulador;96,00;PIX;24/05/2026 17:37
3723;Caixa Simulador;75,50;CRÉDITO;24/05/2026 17:28
36984;Caixa Simulador;28,00;DINHEIRO;24/05/2026 17:25
2827;Caixa Simulador;73,50;DINHEIRO;24/05/2026 17:22
36146;Caixa Simulador;92,00;PIX;24/05/2026 17:21
6714;Caixa Simulador;25,00;CRÉDITO;24/05/2026 17:15
38398;Caixa Simulador;84,00;DINHEIRO;24/05/2026 17:11
12196;Caixa Simulador;45,00;CRÉDITO;24/05/2026 17:06
26571;Caixa Simulador;43,50;CRÉDITO;24/05/2026 16:59
9175;Caixa Simulador;72,00;PIX;24/05/2026 16:44
7530;Caixa Simulador;25,50;PIX;24/05/2026 16:26
8978;Caixa Simulador;91,50;CRÉDITO;24/05/2026 16:25
36128;Caixa Simulador;62,00;DINHEIRO;24/05/2026 16:19
28215;Caixa Simulador;37,50;DÉBITO;24/05/2026 16:09
31548;Caixa Simulador;20,00;DÉBITO;24/05/2026 12:49
19817;Caixa Simulador;24,00;DÉBITO;24/05/2026 08:48
34256;Caixa Simulador;45,00;DINHEIRO;24/05/2026 08:42
28994;Caixa Simulador;19,00;DÉBITO;24/05/2026 08:37
31656;Caixa Simulador;20,00;CRÉDITO;24/05/2026 08:28
16477;Caixa Simulador;73,00;PIX;24/05/2026 08:26
33038;Caixa Simulador;83,00;DINHEIRO;24/05/2026 08:21
36883;Caixa Simulador;36,00;DÉBITO;24/05/2026 08:12
15054;Caixa Simulador;68,00;DINHEIRO;24/05/2026 08:10
37240;Caixa Simulador;43,50;PIX;24/05/2026 08:08
34018;Caixa Simulador;60,00;DINHEIRO;24/05/2026 08:07
24600;Caixa Simulador;41,00;DÉBITO;24/05/2026 07:59
34780;Caixa Simulador;8,00;DINHEIRO;24/05/2026 07:56
11310;Caixa Simulador;6,00;DINHEIRO;24/05/2026 07:47
20056;Caixa Simulador;27,00;DINHEIRO;24/05/2026 07:42
13341;Caixa Simulador;30,00;DÉBITO;24/05/2026 07:40
36406;Caixa Simulador;28,00;PIX;24/05/2026 07:36
1744;Caixa Simulador;17,00;CRÉDITO;24/05/2026 07:31
22749;Caixa Simulador;56,50;DINHEIRO;24/05/2026 07:30
14572;Caixa Simulador;25,50;DÉBITO;24/05/2026 07:28
11301;Caixa Simulador;66,00;PIX;24/05/2026 07:22
37237;Caixa Simulador;42,00;DÉBITO;24/05/2026 07:04
34254;Caixa Simulador;32,50;PIX;24/05/2026 06:51
31724;Caixa Simulador;37,50;PIX;24/05/2026 06:33
20291;Caixa Simulador;79,00;CRÉDITO;24/05/2026 06:00
26678;Caixa Simulador;12,00;CRÉDITO;24/05/2026 05:50
22590;Caixa Simulador;0,50;CRÉDITO;24/05/2026 03:40
13435;Caixa Simulador;84,00;PIX;24/05/2026 02:41
36250;Caixa Simulador;94,00;CRÉDITO;24/05/2026 02:20
12600;Caixa Simulador;55,50;CRÉDITO;24/05/2026 01:47
15581;Caixa Simulador;110,00;DINHEIRO;24/05/2026 00:32
9087;Caixa Simulador;15,00;PIX;23/05/2026 23:42
2623;Caixa Simulador;6,00;PIX;23/05/2026 23:11
377;Caixa Simulador;18,00;PIX;23/05/2026 22:54
30316;Caixa Simulador;20,00;DINHEIRO;23/05/2026 22:51
140;Caixa Simulador;15,50;CRÉDITO;23/05/2026 21:17
30090;Caixa Simulador;54,00;PIX;23/05/2026 21:16
35423;Caixa Simulador;6,00;DÉBITO;23/05/2026 20:09
21640;Caixa Simulador;102,00;DÉBITO;23/05/2026 19:39
20093;Caixa Simulador;27,50;PIX;23/05/2026 18:58
29723;Caixa Simulador;32,00;PIX;23/05/2026 18:57
30640;Caixa Simulador;36,00;DINHEIRO;23/05/2026 18:40
5314;Caixa Simulador;64,00;DÉBITO;23/05/2026 18:39
32843;Caixa Simulador;71,00;DÉBITO;23/05/2026 18:31
13460;Caixa Simulador;2,00;DINHEIRO;23/05/2026 18:30
35509;Caixa Simulador;47,00;DINHEIRO;23/05/2026 18:26
8461;Caixa Simulador;27,00;CRÉDITO;23/05/2026 18:25
13014;Caixa Simulador;49,00;CRÉDITO;23/05/2026 18:18
18751;Caixa Simulador;92,50;PIX;23/05/2026 18:18
33806;Caixa Simulador;56,00;DINHEIRO;23/05/2026 18:15
37394;Caixa Simulador;85,00;PIX;23/05/2026 18:07
5491;Caixa Simulador;10,00;DÉBITO;23/05/2026 18:02
2416;Caixa Simulador;22,00;DINHEIRO;23/05/2026 18:01
35798;Caixa Simulador;15,00;DINHEIRO;23/05/2026 17:24
31823;Caixa Simulador;28,00;DÉBITO;23/05/2026 17:17
4135;Caixa Simulador;50,00;DÉBITO;23/05/2026 17:13
30406;Caixa Simulador;56,00;DINHEIRO;23/05/2026 17:00
26796;Caixa Simulador;82,00;DÉBITO;23/05/2026 16:58
37502;Caixa Simulador;81,00;DINHEIRO;23/05/2026 16:41
27199;Caixa Simulador;20,00;CRÉDITO;23/05/2026 16:10
30649;Caixa Simulador;60,00;DÉBITO;23/05/2026 16:01
36372;Caixa Simulador;13,50;DÉBITO;23/05/2026 13:37
11894;Caixa Simulador;12,00;DÉBITO;23/05/2026 09:49
37206;Caixa Simulador;95,00;CRÉDITO;23/05/2026 08:56
33561;Caixa Simulador;60,00;CRÉDITO;23/05/2026 08:47
18753;Caixa Simulador;14,00;CRÉDITO;23/05/2026 08:38
8384;Caixa Simulador;25,00;DÉBITO;23/05/2026 08:33
36939;Caixa Simulador;67,00;PIX;23/05/2026 08:32
15033;Caixa Simulador;124,00;DINHEIRO;23/05/2026 08:24
33877;Caixa Simulador;9,00;DÉBITO;23/05/2026 08:19
37681;Caixa Simulador;41,00;PIX;23/05/2026 08:14
8863;Caixa Simulador;135,00;DÉBITO;23/05/2026 08:07
37988;Caixa Simulador;12,00;PIX;23/05/2026 08:07
19344;Caixa Simulador;20,00;PIX;23/05/2026 07:51
17288;Caixa Simulador;53,50;CRÉDITO;23/05/2026 07:35
470;Caixa Simulador;30,50;CRÉDITO;23/05/2026 07:31
14867;Caixa Simulador;7,00;DINHEIRO;23/05/2026 07:30
25311;Caixa Simulador;94,50;PIX;23/05/2026 07:21
38029;Caixa Simulador;66,00;DINHEIRO;23/05/2026 07:13
12865;Caixa Simulador;21,00;PIX;23/05/2026 07:11
27930;Caixa Simulador;75,00;PIX;23/05/2026 06:58
17128;Caixa Simulador;12,00;CRÉDITO;23/05/2026 06:45
34799;Caixa Simulador;5,00;DÉBITO;23/05/2026 06:29
29303;Caixa Simulador;58,00;DÉBITO;23/05/2026 06:08
35284;Caixa Simulador;108,00;CRÉDITO;23/05/2026 05:34
17154;Caixa Simulador;25,00;DINHEIRO;23/05/2026 03:06
34866;Caixa Simulador;91,50;CRÉDITO;23/05/2026 02:57
30126;Caixa Simulador;51,00;DINHEIRO;23/05/2026 02:23
3397;Caixa Simulador;18,00;PIX;23/05/2026 01:34
5003;Caixa Simulador;8,00;DINHEIRO;23/05/2026 01:25
18964;Caixa Simulador;98,00;CRÉDITO;22/05/2026 23:44
22920;Caixa Simulador;76,50;PIX;22/05/2026 22:16
18398;Caixa Simulador;30,00;PIX;22/05/2026 21:46
27751;Caixa Simulador;49,00;CRÉDITO;22/05/2026 19:58
17883;Caixa Simulador;122,00;DINHEIRO;22/05/2026 18:39
9854;Caixa Simulador;120,00;DINHEIRO;22/05/2026 18:29
33055;Caixa Simulador;20,00;DINHEIRO;22/05/2026 18:25
22280;Caixa Simulador;62,00;DINHEIRO;22/05/2026 18:10
30412;Caixa Simulador;30,00;DÉBITO;22/05/2026 18:09
20500;Caixa Simulador;36,50;DÉBITO;22/05/2026 17:39
12461;Caixa Simulador;60,00;CRÉDITO;22/05/2026 17:33
32190;Caixa Simulador;66,00;DINHEIRO;22/05/2026 17:27
1206;Caixa Simulador;62,00;DÉBITO;22/05/2026 16:58
38734;Caixa Simulador;86,00;PIX;22/05/2026 16:52
22640;Caixa Simulador;63,00;DINHEIRO;22/05/2026 16:49
19734;Caixa Simulador;30,00;CRÉDITO;22/05/2026 16:48
33500;Caixa Simulador;51,00;DINHEIRO;22/05/2026 16:14
31311;Caixa Simulador;2,50;PIX;22/05/2026 16:06
26964;Caixa Simulador;111,50;DINHEIRO;22/05/2026 16:04
29489;Caixa Simulador;59,00;PIX;22/05/2026 13:37
6503;Caixa Simulador;1,50;PIX;22/05/2026 12:59
27996;Caixa Simulador;49,00;PIX;22/05/2026 11:10
17099;Caixa Simulador;50,00;DINHEIRO;22/05/2026 10:22
21923;Caixa Simulador;30,00;PIX;22/05/2026 09:37
27232;Caixa Simulador;38,00;PIX;22/05/2026 08:57
32915;Caixa Simulador;20,00;DINHEIRO;22/05/2026 08:52
5848;Caixa Simulador;25,00;DÉBITO;22/05/2026 08:48
35697;Caixa Simulador;17,00;DÉBITO;22/05/2026 08:34
22287;Caixa Simulador;28,00;CRÉDITO;22/05/2026 08:30
28230;Caixa Simulador;22,50;DÉBITO;22/05/2026 08:29
8751;Caixa Simulador;34,00;DINHEIRO;22/05/2026 08:15
10387;Caixa Simulador;23,00;CRÉDITO;22/05/2026 08:10
35715;Caixa Simulador;3,00;DÉBITO;22/05/2026 08:08
2043;Caixa Simulador;47,50;CRÉDITO;22/05/2026 07:47
2555;Caixa Simulador;55,00;DINHEIRO;22/05/2026 07:45
16077;Caixa Simulador;86,00;PIX;22/05/2026 07:40
5043;Caixa Simulador;133,00;DINHEIRO;22/05/2026 07:27
19807;Caixa Simulador;10,00;PIX;22/05/2026 06:55
35564;Caixa Simulador;25,00;DINHEIRO;22/05/2026 06:49
6078;Caixa Simulador;19,00;CRÉDITO;22/05/2026 06:41
15347;Caixa Simulador;17,50;DÉBITO;22/05/2026 06:35
26073;Caixa Simulador;46,50;DÉBITO;22/05/2026 06:35
23132;Caixa Simulador;31,00;DÉBITO;22/05/2026 06:30
24955;Caixa Simulador;26,00;CRÉDITO;22/05/2026 06:15
30620;Caixa Simulador;38,00;CRÉDITO;22/05/2026 06:13
9165;Caixa Simulador;16,00;PIX;22/05/2026 06:10
28129;Caixa Simulador;20,00;PIX;22/05/2026 06:08
10880;Caixa Simulador;36,00;DÉBITO;22/05/2026 06:07
17748;Caixa Simulador;38,00;PIX;22/05/2026 06:06
9485;Caixa Simulador;17,00;PIX;22/05/2026 05:03
35455;Caixa Simulador;122,00;CRÉDITO;22/05/2026 04:07
38658;Caixa Simulador;36,00;DÉBITO;22/05/2026 02:43
26218;Caixa Simulador;4,00;DINHEIRO;22/05/2026 01:53
39886;Caixa Simulador;3,00;DINHEIRO;22/05/2026 01:31
10927;Caixa Simulador;39,50;DÉBITO;22/05/2026 00:22
37571;Caixa Simulador;16,00;DÉBITO;22/05/2026 00:00
29981;Caixa Simulador;24,00;DÉBITO;21/05/2026 22:58
2534;Caixa Simulador;6,00;CRÉDITO;21/05/2026 22:23
34971;Caixa Simulador;33,00;DÉBITO;21/05/2026 22:12
26920;Caixa Simulador;4,50;PIX;21/05/2026 20:24
6487;Caixa Simulador;103,00;DÉBITO;21/05/2026 19:44
21330;Caixa Simulador;28,00;CRÉDITO;21/05/2026 18:55
14132;Caixa Simulador;28,00;DÉBITO;21/05/2026 18:27
8288;Caixa Simulador;108,00;CRÉDITO;21/05/2026 18:14
11406;Caixa Simulador;49,00;CRÉDITO;21/05/2026 17:39
11972;Caixa Simulador;2,50;CRÉDITO;21/05/2026 17:38
1633;Caixa Simulador;64,00;CRÉDITO;21/05/2026 17:21
29252;Caixa Simulador;61,00;PIX;21/05/2026 17:12
1993;Caixa Simulador;39,00;PIX;21/05/2026 16:56
3152;Caixa Simulador;43,50;DÉBITO;21/05/2026 16:54
28440;Caixa Simulador;68,00;PIX;21/05/2026 16:39
38853;Caixa Simulador;53,50;CRÉDITO;21/05/2026 16:20
24637;Caixa Simulador;104,50;PIX;21/05/2026 16:20
12179;Caixa Simulador;38,00;DINHEIRO;21/05/2026 16:08
12147;Caixa Simulador;35,00;DINHEIRO;21/05/2026 16:06
2424;Caixa Simulador;52,00;DINHEIRO;21/05/2026 16:05
16851;Caixa Simulador;54,50;PIX;21/05/2026 15:57
4950;Caixa Simulador;9,00;DINHEIRO;21/05/2026 12:27
799;Caixa Simulador;82,00;CRÉDITO;21/05/2026 10:48
18054;Caixa Simulador;81,00;DÉBITO;21/05/2026 09:40
6683;Caixa Simulador;23,00;CRÉDITO;21/05/2026 08:51
13334;Caixa Simulador;14,00;PIX;21/05/2026 08:46
33519;Caixa Simulador;24,50;DÉBITO;21/05/2026 08:40
